accumulatorUpdates,attempt,duration,executorId,host,index,launchTime,speculative,status,taskId,taskLocality,taskMetrics.diskBytesSpilled,taskMetrics.executorBlockTime,taskMetrics.executorCpuTime,taskMetrics.executorDeserializeCpuTime,taskMetrics.executorDeserializeTime,taskMetrics.executorRunTime,taskMetrics.executorWaitTime,taskMetrics.inputMetrics.bytesRead,taskMetrics.inputMetrics.inputWaitTime,taskMetrics.inputMetrics.recordsRead,taskMetrics.jvmGcTime,taskMetrics.memoryBytesSpilled,taskMetrics.outputMetrics.bytesWritten,taskMetrics.outputMetrics.recordsWritten,taskMetrics.peakExecutionMemory,taskMetrics.resultSerializationTime,taskMetrics.resultSize,taskMetrics.shuffleReadMetrics.fetchWaitTime,taskMetrics.shuffleReadMetrics.localBlocksFetched,taskMetrics.shuffleReadMetrics.localBytesRead,taskMetrics.shuffleReadMetrics.recordsRead,taskMetrics.shuffleReadMetrics.remoteBlocksFetched,taskMetrics.shuffleReadMetrics.remoteBytesRead,taskMetrics.shuffleReadMetrics.remoteBytesReadToDisk,taskMetrics.shuffleWriteMetrics.bytesWritten,taskMetrics.shuffleWriteMetrics.recordsWritten,taskMetrics.shuffleWriteMetrics.writeTime
[],0,3510,874,hdc49-mcc10-01-0710-1902-004-tess0035.stratus.rno.ebay.com,10,2020-07-30T06:59:05.700GMT,False,SUCCESS,61666234,PROCESS_LOCAL,0,0,1192,42506672,121,3335,0,0,0,0,0,0,1035919,31568,68157440,0,4549,1459,7,3389,45542,9888,4782893,0,0,0,0
[],0,32975,392,hdc49-mcc10-01-0710-4205-023-tess0035.stratus.rno.ebay.com,11,2020-07-30T06:59:05.700GMT,False,RUNNING,61666235,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,31753,8,3177,45713,9874,4793971,0,0,0,0
[],0,2370,994,hdc49-mcc10-01-0710-2003-039-tess0035.stratus.rno.ebay.com,12,2020-07-30T06:59:05.700GMT,False,SUCCESS,61666236,PROCESS_LOCAL,0,0,654,18621450,93,2224,0,0,0,0,0,0,1062596,32412,68157440,0,4550,987,7,3609,45979,9884,4825636,0,0,0,0
[],0,2372,336,hdc49-mcc10-01-0710-2102-015-tess0035.stratus.rno.ebay.com,13,2020-07-30T06:59:05.700GMT,False,SUCCESS,61666237,PROCESS_LOCAL,0,0,704,18353610,32,2288,0,0,0,0,0,0,1053297,32115,68157440,0,4550,937,7,3434,46241,9877,4851043,0,0,0,0
[],0,2364,311,hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,14,2020-07-30T06:59:05.700GMT,False,SUCCESS,61666238,PROCESS_LOCAL,0,0,638,19479500,71,2240,0,0,0,0,0,0,1050934,32017,68157440,0,4550,1084,8,3500,46213,9906,4853773,0,0,0,0
[],0,45509,823,hdc49-mcc10-01-0710-4105-021-tess0035.stratus.rno.ebay.com,15,2020-07-30T06:59:05.700GMT,False,RUNNING,61666239,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,43314,8,3063,46076,9863,4837542,0,0,0,0
[],0,30549,451,hdc49-mcc10-01-0710-3708-023-tess0035.stratus.rno.ebay.com,16,2020-07-30T06:59:05.700GMT,False,RUNNING,61666240,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,29233,8,4256,46136,9878,4845009,0,0,0,0
[],0,30103,357,hdc49-mcc10-01-0710-2604-040-tess0035.stratus.rno.ebay.com,17,2020-07-30T06:59:05.700GMT,False,RUNNING,61666241,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,28260,7,2592,46185,9890,4849565,0,0,0,0
[],0,29807,953,hdc49-mcc10-01-0710-3804-021-tess0035.stratus.rno.ebay.com,18,2020-07-30T06:59:05.700GMT,False,RUNNING,61666242,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,28400,7,3067,45579,9884,4780499,0,0,0,0
[],0,46685,578,hdc49-mcc10-01-0710-2604-028-tess0035.stratus.rno.ebay.com,19,2020-07-30T06:59:05.700GMT,False,RUNNING,61666243,PROCESS_LOCAL,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,45409,8,3068,45591,9833,4780015,0,0,0,0
